1079058	2634139,234964,2425758,2704878,2215285,2628324,1070694,2216549,236921,5172,2256767,381312,1905076,1475826,1823750,285682,186075,514447,590414,2244568,2250182,2647508,2496071,5178,2485259,2225626,2599576,1427028,661925,365098,2577481,1441622,1692399,1603838,643706,1869140,1500685,1420699,1070546,1468440,250792,1978800,1107,2255553,2200164,1871592,1823206,2555386,2557711,2483201,242775,2255524,2200151,2485244,2493328,2272970,2567107,1989834,1475702,590139,2399759,2310989,2262812,2607955,1123179,2599930,246897,663273,2247719,222816,590409,397582,1352456,2628757,2602668,16070
1080056	1230206,1647555,1647560,2054868,1230203,c675950,596553,494939,241180,2240098,2054937,1647565,1429116,1319008,1230207,1230199,1080061
1082784	1082783,1082781,c120043,1082793,1082792,1082787,1082786,1082779,1082374,1082775,c1214953,2561536,2561522,2500458,2439372,2112402,2111052,1082963
1082865	1082870
1082946	1082947,1732190,1731513,266659,9301,24689,222277,939881,851246,1731917,1732441,975138,823623,2630328,1731455,939225,488212,2346547,1731667,233769,2083194,1719430,1668835,939217,817439,2695734,2682495,2594799,2488331,2308867,2137198,204825,2019439,1732524,1732416,1731787,1730203,1730105,1650894,1491213,1169223,1035772,c1280950,939237,826439,826431,826425,826423,826420,826403,370728,2682621,2599441,2525930,2514133,2482814,2460624,2396351,2360987,2297939,2244368,2238948,2097246,1983789,1732365,1731996,1730721,1729256,1650800,1592753,1527695,1506635,1493035,1488999,1487832,130470,1027601,c640951,993119,939241,939239,939221,826432,826427,765217,578745,370546,2731466,2655666,2639599,2631008,2625870,258494,2564568,2554851,2547325,2538041,2532417,2525847,2513288
1084034	c27990,1084033,1084007,1084008,c27988,c29539,c27891,1203911,1203894,1203893,1122528,1122518,1122500,1122489
1087734	1142542,1834292,2461073,1855821,1827567,1165454,987532,2143731,1523175,2173613,2145167,2718853,1855880,1388508,976662,783698,2614662,2067154,1876268,1357766,1253228,1148989,846997,769814,743585,2645410,2633239,2322106,2264069,2066881,1873040,1830603,1674592,1539349,1426718,1411724,1096456,1026349,620244,498365,2715694,2667469,2646457,2646392,2642951,2638918,2633211,2616199,2597295,2595382,2578864,257318,2554389,2542168,2536411,2478907,2464027,2453074,2452028,2427302,2398263,236376,2357532,2307902,2250185,2242527,2181195,2143782,2143711,2028242,2018319,1965190,1921732,1861383,1855898,1855860,1789913,1571988,1347297,1261797,1191730,1118117
1089886	2498484,1850654,2558847,726754,860520,1776112,1320623,2204417,118811,670921,1537783,686823,1090086,2045791,343827,676480,2649379,593504,361562,1864732,1361693,1420976,2446646,965995,2549508,2455818,2446669,c27214,1443438,1098808,2446680,2037516,1728758,2298860,2194359,1974445,1320642,2133250,1348076,54317,2167111,1944597,1442353,1974410,1776134,1864721,2649405,2504526,2492554,1915694,1759223,1597549,1180454,1864680,1118351,949338,2612997,2262139,2150630,2077661,2649411,2599299,25941,1974484,1308889,34860,32673
1091775	1091544,1063146,2283540,2214112,849977,1050350,974147,862812,2704663,2333508,2328139,2290959,2241092,2226042,2225798,2070273,1706764,1296673,1091744,1081780,1016277,994032,849962,697008,2465941,2308959,2303750,2269030,2040420,1706768,1640468,1640463,1296676,1277815,1195455,1091759,1081775,1063040,1050370
1101755	1101752,c28974,1101759,1320794
1104879	c27799,1104878,1104877,1104875,c28481,c273957,c27225,2578850,2578835,2578791,2362752,2264571,2264564,2023438,2023426,1878975,1873596,1070305,1067668,1067667,1067616,1067614,1067611
1108695	2229440,1044757
1108857	1108869,1800924,1426610,964427,1389129,2533382,2117150,1171113,1076905
1110214	1883126,2078047,2053818,1883120
1116876	1116990,1116882,1116862,778522,778520,1117166,1116916,1116907,1116868,1116866,1116835,1116809,991034,824446,1650781,1650775,1117817,1117475,1117464,1116881,1116874,1116870,1116859,1116852,1116849,1116847,1116845,1116831,1116825,1116814
1118658	1224119
1120998	1121001,1578351,847874,1678883,847857,1867031,1945720,978464,2565799,847849,1678845,847854,2406692,847851,847850,2402177,2187036,2187052,1867050,847856,847852,2649014,1335533,2525243,1679106,1335532,c27214,1698190,1944597,c27209,c25982,2525178,c37253,2167111,1162875
1128873	290110,1128872,2288128,1128958,2682051,2550754,2511572,2395031,2252750,2161574,2085062,1753193
1128954	2463458,2213432,2068585
1130267	867074,1131297,2478850,2079901,1130511,1424015,867150,2400620,597642,1984148,1862782,1708246,867071,1130271,2282792,1719465,1514198,2615988,2563489,2219504,1883959,1831085,1719463,1130510,867176,86164,2616247,2548136,2456840,2456015,2114594,2005257,1984077,1928232,1871514,1514197,1130532,1130531,1130516,1130268
1134777	1149820
1137783	1903431,2670308,c28281,c28282,1137786,1137788,2670304,2100155,2670301,2596116,1722110,2596123,2097081,1137789,2217047,1016621,1903420,1137784,2567666,2203845,2086245,2593995,2217012,1137791,1137776,2596118,2591471,2567646,2040163,1805239,2598385,2205659,2205638,2205622,2099786,2604581,2593962,2567661,2217020,2068225,2649243,2603859,2593916,2570964,2567676,2283242,2217032,2207150,2206460,2205643,2097170,2097162,1805859
1138061	c28274,2066804
1143731	2394911
1147665	1864494,1862322,1862186,2606314,2605970,2204292,2204287,2203537,1869997,1866026,1147678,1147661
1147827	2413683,2423948,2111909,2636933,1884999,2424087,2579643,2413753,2168763,2615092,2564735,2391410,2620658,2579957,2579637,2569562,2436240,2388550,2196074,2168684,2567849,2463057,2201933,2161561,2065521,2034207,1895511,1879427,537041,2678604,2637151,2637037,2625599,2615125,2567962,2567920,2564672,2555165,2542027,2510572,2505547,2487608,2413693,2170703,2098374,2008040,1862282,1723602,c38338,2678615,2637058,2636858,2625984,2623616,2617162,2615519,2589840,2584313,2579720,2579666,2573741,2569440,2567985,2557370,2459171,2424078,2413730,2413660,2412708,2388560,2388302,2371708,2335697,2332842,2324493,2179387,2127313,2111861,2065139,2038213,1965811,1962683,1885055,1862269,1515971,1388739,1322913,1147820,1147547,1147402
1151336	1151351,1151355,1363754,1052983,1151360,2475378,1151358,982417,2341319,1937011,1363752,1052976,931022,2341042,1151349,2341439,1006135,2486742,2341374,2341295,2087518,2063923,2063781,1603652,1463997,1151369,1151368,1150853
1153370	2396104,875887,2194646,1641775,1031032,2568508,2450207,2399414,875920,2450162,616847,636565,2338218,2629469,1786716,1467149,2450250,2131175,2048289,2356329,2268223,2546046,2524039,2567134,170380,2450127,2731516,2676641,1895139,2040037,551238,495187,2345893,2048496,2523998,2451207,2382080,2375917,2356366,2354946,1158801,1072547,815617,2393711,2376308,2337516,2178899,2048300,56797,2676633,2449886,2356347,84200,2658637,2645737,2604539,2522893,2337114,2323221,2268132,2179617,1963786,1641875,1641787,2629242,2268266,2268198,2065796,2670273,2550427,230859,2279921,2152736,1944597,170382,153002,153000,1446523,1068476
1153488	1153478,1082334,1224694,2335522,2343257,c583952,2682986,2592144,2312578,1797472,1253503,1253258
1157709	1173519,1411660,769816,1347286,2294179,1516227,2298402,2662281,1864894,935620,1284848,1092913,2172259,1674580,2712846,2565410,2546405,2360332,2264388,2219401,2194731,1849422,1479236,1450939,1411744,1251235,2726921,2660992,2633239,2560714,2483997,2454996,2453280,2440171,2294623,2172248,2143711,2055615,1874169,172968,1674582,1619007,1411728,977480,903714,783698,2678155,2670495,2643374,2642226,2634660,257010,2441953,2397442,2367826,2205000,2148127,2064865,2061347,1876268,1755427,1411752,1411734,1411730,1411722,138123,1085318,1037233,882500,788597,337871,275972,2718000,2704709,2693903,2670581,2667798,2661060,2659240,2645899,2642844,256985,2560996,2560897,2560889,2546232,2538286,2538166,2536267,2488081,2461151,2452659,2448197,2410153,2410044,2396945,2396606,2392569,2388109,2386463
1158933	815617,1641897,1355154,907487,2243242,2174385,2340352,598730,2174294,1031097,300038,2580925,2449157,2435914,2193350,2048434,1972646,1928405,1327333
1170623	1177683,1732788,1170622,1177088,1078797,2187702,2354279,825463,1762655,1276544,1170626,2324955,2305059,2541586,2130041,1425059,2202140,1762705,1170625,2344535,1816144,2639540,1956914,2222541,2573786,1430026,1170627,2130173,1426402,2234757,2222669,2681744,2681693,2625893,2533111,2359964,1426397,2543252,2327816,2135230,2130166,1424939,2687511,2594591,2573860,2552201,2236197,1696488,2573865,2682275,2681255,2625695,2626011,2324970,2135233,1225471,1188665,2681264,2381006,2232674,1707058,689516,2381015,1319024,2237928,2236881,2091266,1429946,1426381,2625837,2426349,2360501,2332441,2235698,2037328,2236672,2037418,2405966,2327828,2130171,2037366,1437219,2383892,2037340,1426410,2693407,2681298,2577813,2245189,1707060,1426406,1898028,1426400,2730648,2625924,2601548,2392663,2222833,1707059,1188576
1179877	2132158,2562297,2560467,2551016,2387186
1184240	782332,1184249,1184223,1810620,2569387,2331897,505783,2516228,1479187,2569445,2372549,2680491,2145690,2198937,2372529,2126857,2679751,2026270,904346,2438880,1391847,2291571,2668545,2679520,1839535,2559187,2602855,2668459,2569428,2229623,2667904,2516194,2013912,1152223,2027742,2569413,2425661,2421864,2667813,2516693,2372474,179239,1479182,2602845,1699632,2578581,2551644,2228441,2516217,2317572,2292516,2425525,2331889,2667698,1184251,2679427,c39785,2571498,2425509,1838096,2342685,2317542,1731890
1189722	2010293,2280734,2137693,2540109,2286280,1725086,1388720,1067783,2294661,2110064,2109650,2010855,1725084,2560254,2529350,2288258,2142584,2115345,2101198,2057115,2036397,1388734,1388729,1388724,1388716,1269948,1140925,1067797,2529358,2391279,2374491,2299999,2286376,2286361,2164499,2149335,2142577,2110132,2036400,1800924,1595826,1388741,1269947,1267522,1267469,1067787,1067786,1067784,1030063
1190063	156485,2115033,1904329,2406940,1187141,871562,2115043,2115037,c1316960,31114,2456532,2215001,767217,2418147,2365301,2196723,2116596,2115042,2115036,2023499,1999621,1876126,1238296
1193925	1793250,2456958,2087263,1855673,1513920,1473979,1299028,2560825,2426044,2334052,2193810,2125751
1194041	32676,229902,686788,1911082,1327501,903197,1919240,2656371,2375343,464307,1566212,540074,1431237,450166,1364048,2612997,903289,2613012,2375283,2613027,2227570,1160171,593508,1310349,2446669,1911059,1242713,2148435,2254167,1194045,593504,1140903,2613063,2254081,2204391,1997974,2288717,331776,2615182,2613082,2416341,2303456,1857991,1431539,450174,2350275,452881,1262195,520510,2254214,2377270,2342796,1164438,2216942,1262193,1180627,108770
1199398	2172511,1199400,2135513,c710952,2365717,c711951,981688,572960,c854951,2135491,981687,2135502,2425978,2270218,2135537,1013151,981689,2685727,2365654,2270289,2110789,1914474,1078319,c930950,c747954,c711950,2685734,2591615,2591598,2559393,2365686,2246061,2143600,2135558,2135508,2135495,1817832,1732514,1728758,1692478,1546337,1247326,1199397,1199396
1206416	128847,c1066963,c863950,2385282,830730,2373443,1203873,1204002,1904498,c29536,2206652,c1354951,c1354950,2537061,1154720,c17878,c1389965,2603006,2385470,2661118,1049143,c1085955,c27059,c28782,1682730,1617972,c18762,2491417,1086363,2525448,c1066974,1206414,1203874,c814951,c1367951,c1147959,2660609,1991626,1904506,c1267952,c1123952,c1064952,2008577,1783987,1206417,c1087953,1816922,c1122950,317335,2660621,2506525,2047821,1903988,1514764,1203876,c1123955,c1066977,c1019952,2525476,2385554,1903022,1617966,2073278,1206409,c36898,2536037,2221265,1206428,1206413,1080786,c1332951,c1087952,2318266,1206407,1203872,1203870,c998950,c234966,c1332952,c1168953,810411,2535864,1902805,1680812,1495796,1206412,1179898,c554950,c35754,c27214,c1332953,c1083952,830729,2577663,2538465,2457102,2203242,1641072,c33070,c1361963
1206830	2208894,2674936,2669496,2633925,2590693,2561281,2520848,2336525,2208506,2198713,2169244,2107811,1500916,1093326,1078797
1209459	1624495,1845516,2569086,2016168,1893634,1209439,2392458,1209450,2569081,2569306,1209461,2256676,2568793,1276472,c1430950,1782623,1209443,c1079952,2651749,2618480,2568822,2568765,2456958,2426204,2197102,2119858,1719484,1266896,1223417
1216550	1216551,1216552,c29650,1216914,1216786,1216784,1216783,1216780,1216663,c29651,1116883,c33455,1116880,2262254,2062003,c79091,c29252,2355789,2262240,c33457,1777955,1216684,1216683,1216679,c1333954,2311039,c74960,c709951,c30659,c30582,c29656,c1333950,c104956,c104950,2495350,2363212,2357555,2355061,2310983,2277034,2263275,2098064,1779107,1779098,1766500,1759514,1348695,1348692,1348685,1269772,1269748,1269741,1264955,1264954,1264953,1264952,1216917,1216686,1216315
1216668	1216667,1216664,c29645,c29644,1216838,1216830,1216823,1216812,1216677,c861954,2263275
1220140	c29675,1220156,1220143,1220152,1220153,1220160,1220158,1220162,c1086950,2391575,2385282,545897,1815862,2191638,2318266,c770950,317335,c18762,1935446,2385470,2385321,1808857,1706775,1706772,1030455,2385474,1797093,1682730,c29677,c17878,c161951,c1361965,c1066963,842433,807512,585882,2504017,2484954,2426047,2289104,2230659,2223967,2191650,2019498,2006734,1316669,1179898,c983953,c38811,c27214,c20177,607598,2660609,2544834,2462335,2399600,2192128,1807462,1619517,1566491,1220176,1049143,c564951,c520950,c398956,c27048,c14050,c1367951,c1361963,c1361958,c1361957,c1236950,c1146961,c107967,c1074951,c1017951,480412,2551609,2537208,2536919,2501981,2501938,2500646,2500577,2500569,2500546,2500526,2500512,2467666,2385673,2101931,2078408,1911823,1815690,1526158,1487132,1358773,1206441
1220177	1220185,1220176,1220184,c29677,c1161952,1220187,1049198,1049188,c20177,1842059,2169067,2553608,2506654,2403842,1808802,1807349,1049732,c23841,c233957,2422732,2278620,c666950,c27214,c20983,c18762,c1052950,2553453,2472381,2408086,2400782,2381639,1918176,1914981,1809089,1807467,1176098,1049187,1049159,c95954,c92957,c770952,c725950,c39570,c38811,c37253,c36724,c29646,c29537,c27048,c25749,c23889,c233962,c163993,c14910,c1338950,c1267951,c125975,c1250955,c1142950,c1019952,2691324,2462322,2461705,2428517,2428503,2428461,2428410,2428363,2428354,2428340,2292939,2292937,2265754,2265374,1902818,1807135,1729083,1706604,1560699,1487037,1432520,1220143,1216838,1216830,1216823,1216812,1176095,1061190,1049722
1220591	2480951,1619532,2480980,1813445,1805402,1607683,2626115,2480948,2212002,388767,2626128,2522034,2439696,2381015,1688348,704833,2594268,2305059,1819375,c1193958,c1193955,184556,1652261,2480922,1819242,1800851,1491928,c890950,c1193957,2447727,2403223,2343923,2275652,1818959,1649112,1335650,1287899,c36533,931358,2634473,2622000,2606367,2590518,2531599,2517563,251197,2506158,2487662,2452225,2447665,2344535,2139776,1935113,1897543,184568,1794823,1787793,1682131,1636512,1268915,1194342,1188576
1224155	976614,1244060,2357689,1498763,966816,389908,2617645,2580551,257866,2225494,2225476,1978860
1229024	2296194,1612644,550672,1067806,1525134,1617324,1612649,2634250,1255756,1229014,1067783,2294661,1067803,2384636,1495716,1067798,1255757,2010855,1067795,2521104,1255754,562299,1067787,1067778,1612647,1229036,1655797,1545871,1067784,2288258,2036397,1067797,96696,562284,1662843,1625988,1615956,2634236,2517504,2321537,2294708,1612796,1422816,1011726,1626072,1622517,1615864,1495686,1255758,1229039,2149335,2362431,1595940,1437808,1667817,1616196,1505660,1229048,1229038,1228924,1228344,1067782,1033019,986962,1759928,1735192,1667816,1667814,1615768,1612811,1612557,1545873,1229033,1228923,781672,436526,2357182,2303542,2294702,2280734,2168091,1595826,1505807,1505554,1396108,1269947,1229057,1229042,1228922,1095535,987095,96692,562324,562277,550674,2647748,2540109,2540095,2427628,2393577
1234037	1234038,544351,1814462,1830196,1706706,2567004,1706714,1445219,2566985,1830179,1706707,1280644,1234048,1830210,1188576,982103,865196,369996,2566960,2441598,2233542,2097703,1497189,1445220,1445217,1323341,1262097,1262087,1234025,369987,350685,320069,2567002,2566987,2566973,2566965,2540383,2410100,2391304,2233526,205258,1831169,1706715,1234046,1224795
1240274	1064333,921702,850463,1963074,1613299
1241246	1555121,1244212,1243172,1242056,1241324,1241254,1241244
1241903	2622176
1242056	2327391,1241324,1241246,1241244
1242669	c30059,1242671,1242673,1242672,1243185,1242798,1242794,c30066,c30060,c29690,1244425,1243188,1242802,1242796,1242678,1242677,1223205,1223204
1242713	1824542,2416341,2613012,1790217,2613027,903289,1601501,2612997,1566212,2037869,2169106,686788,1764690,2613063,1825155,452881,2286367,1824543,2494484,2615199,2227570,2493760,2088529,1160171,2288717,229902,1919240,924446,2613082,2446669,1560423,2559613,2633053,1310349,2350275,1194041,2375343,32676,1807582,1327501,1960801,1911082,1776163,2656371,2148435,593504,2615182,2342796,1911059,464307,1364048,2330252,520510,2704797,2204391,1807585,923323,1431230,25941,2375283,2352248,2656663,2491124,1960809,1601489,1601488
1243280	1243281,1243285,1243283,c30085,c30083,1243849,1243207,1243206,1243203,1243205,1243313,1243322,1243319,1243286,1243269,1243266,c30088,1243274,1243272,c31199,1293105,1293003,1292901
1243893	1105271,1243896,1243894,1243892,1243890,1116902,1116900,1243919,1243912
1247989	2080787,1082792,846674,1268202,1248427,1080259
1249202	2629192,2184108
1252965	2320979,1013082,1921922,1591699,2459020,1358570,c22464,387355,c413950,c27214,771500,c413951,1523118,c25982,1728758,1407805,881925,2555987,1591702,1252939,c936950,c74953,c27209,c205952,c1237951,c1192950,2534085,2077661,619855,2657879,2555888,2475389,1040876,1040875,c961950,c23889,c205950,c14910,c125975,956161,956121,2533970,2533472,248571,2385434,2320929,2263275,2194189,2167111,2130493,2079017,1944597,1320642,1231410,1013145,c977950,c9617,c82957,c783950,c615950,c520950,c38811,c22463,c20177,c1338950,956156,862812,2597438,2591821,2591586,2561970,2533896,2530751,2485392,2460196,2458058,2457188,2321020,2320741,2311039,2287274,2282090,2277704,2253291,2180509,2154763,2079239,2073395,2040337,2026090,1967124,1924737,1842059,1830776,1800648,1729432,1729120,1713604,1672989,1642128
1255719	1255722,1253256
1255890	1255904,1255896,1255892,1255894,1255893,901352,752706,1255886,2654409,1551535,1256368,1255891,1255883
1255971	1255975,1256199,1256042
1257140	1257141,1257138,1257136,1257122,1257117
1257177	1257186
1258068	2342175,2728512,1605867,1605910,1605863
1258112	1258104,1258099,1258100,1258105,1258097,1605866,1258101,1234189,1605768,1258098,2342185,1614876,1258113,1258107,1998320,1605886,1605880,1605764,2340530,1605889,1605775,1258130,1239734,2734871,2591100,2342187
1259454	1259451,1259453,1259450,1908064,c1105950,1259452,1179604,1259455,1296974,2518890,2518896,1552858,1495974,1908081,1552855,1552860,1495980,c37219,2194685,2518886,1188518,1561600,2518871,2272026,1561602,1552859,1495982,1188517,2518874,2162667,1903960,1561599,1552861,132567,132563,1117064,c1028950,839619,655527,425245,2311248,2249518,2006214,1985709,1709767,1688053,1560040,1552856,1522282,132565,1259472,1259467,1259457,1259456
1263206	1263209
1265934	1265930,1792319,1265937,1875654,1265931,2571242,2238541,2238485,1866495,1886246,1866449,1866426,1792342,2571228,2514327,2457118,2412798,1866601,1865982,2238528,1865935,2571223,2238578,1835165,2571204,2515286,2514291,1866226,1792206,2590623,2590596,2566469,2514314,2412974,2400273,2241620,2228295,2146145,1867215,1867191,1866569,1835142,1701285
1267392	1267394,1267349,c30632,1267396,1267390,1267388,1267385,1267382,1267379,1267352,1267351,1267350,1267348,1267337,1267334,1267342
1268283	744096,2231213,1987018,1455686
1269831	c30638,1269837,1269836,1269835,1269832,1269785,1269783,1269781,1269774,1269850,1269846,1269842,1269840,1269776,1270015,1270014,1270002,1269957,1269949,1269944,1269941,1269930,1269927,1269917,1269915,1269913,1269911,1269863,1269859,c30639,c30072,c30065,1243188,1242909,1242907,1242906,1242901,1242892,1242775,1242766,1242761,1242749
1269949	1269957,1270015,1270014,1270002,1269941,1269930,1269927,1269917,1269915,1269913,1269911,1269863,1269859,c30684,c30639,1269944,1269850,1269846,1269842,1269840,1269837,1269836,1269835,1269832,1269831,1269785,1269783,1269781,1269776,1269774,c30638,c30634,c30072,c30065,1272202,1268307,1268306,1268304,1268303,1268302,1268301,1268300,1268299,1268298,1268296,1268293,1268292,1268291,1268290,1268289,1243188,1242909,1242907,1242906,1242901,1242892,1242775,1242766,1242761,1242749
1271676	1271641,1271903,1271673
1271720	2546046,2462831,1818284,1549265,674898,2607266,2347421,1852283,1761340,1177350
1272981	1272979
1273872	2641893,297360,500586,1277824,2504787,2384970,500423,2708315,2641899,2600395,2325120,2308192,1504075
1275573	1800906,1519161,1459070,1900943,1802638,2592232,1275514,2461225,1464213,1275472,1324954,1847270,2401599,1518813,2133738,2589310,2523190,2551774,2232828,1536542,2431929,1280192,2337130,1275115,2662056,2551752,2249520,1278152,2538709,2517716,1059253,2411622,2307185,2135593,1276910,1471822,2503412,2450660,2692379,2589836,2514941,2246378,2097782,2436262,1330224,1254129,1109910,2686901,2458428,2401194,1752584,1536798,2491787,2413950,2674988,2522678,2448507,2342100,2335994,2197861,2195471,2081425,1905183,1536703,955826,2608244,2401970,1847244,1791899,2675476,2593649,2352352,2345992,2201227,1280552,1276441,1273621,1272836,814604,2671493,2661526,2647444,2588504,2455518,2349508,2203133,2094428,2675723,2671389,2606718,2491188,2440137,2372346,1905083,1361037,1295684,1097767,2674991,2665744,2641720
1276013	1890513,1276009
1276383	1161778,1276384,1276381,2370428,1276382,1095455,1095451,1276385,2604260,1161789,2308910,603155,2324492,1692417,1161796,1095535,2137514,1667178,1276386,517519,2340250,1764930,1161861,1095551,2596233,2283526,1991934,1833631,166499,1640462,1276392,1161777,1095513,1095454,603151,2509200,2281219,2135747,1991808,1880954,1873323,1859845,1776246,1776128,1667287,1640464,1277735,1095511,927449,795938,672512,603147,2610694,2576621,2575217,2499359,2465941,2434948,2186134,2093254,1888115,1888055,1871874,1860071,1833661,1820281,1764290,1430314,1430272,1363999,1277732,1276388,1095539,1095532
1277887	1278081,2318060,2154289,1278340,1278133,1278101,1277871
1278660	1278663,245072,2353593,2041246,2354443,2443844,1315608,1278655,263502,2627488,191395,1531610,191396,613496,1944597,191400,1533037,1531608,1315602,c609951,49933,382215,263488,263483,2614979,2610631,2604528,2533816,2532757,2430077,2409095,2192031,2082119,2078295,2038767,1924758,1924748,1924737,1922188,1922069,191402,1605729,1531659,1531434,1485222,1315606,1283056,1278674,1278669,1278640,1045083,1010601,1006513
1280829	c31447,1281601,1281291,1280828,1280827,1280244,1280239,1280238,1279612,1279610,1279609,1280243,1280830,1279613,2026090
